date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:00	58044/58044	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/aptd/mobile/aptd_project_04-cf5ed6ff4ad9ed9cf71eb9b39e9559d7b361a82de0f7cad6ad5407674d8ae1c0.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/aptd/mobile/aptd_project_04-cf5ed6ff4ad9ed9cf71eb9b39e9559d7b361a82de0f7cad6ad5407674d8ae1c0.png	(from https://d3.do/en/projects/aplacetodeparture)
14:04:00	3035/3035	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/aptd/common/logo_coletivo-950ef847e300b57b40cbff15a4c0d79ba9b0fca79fc83bde1dbad052bafc89a4.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/aptd/common/logo_coletivo-950ef847e300b57b40cbff15a4c0d79ba9b0fca79fc83bde1dbad052bafc89a4.png	(from https://d3.do/en/projects/aplacetodeparture)
14:04:01	4093/4093	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/aptd/common/logo_beijing_design_week-799a920dd9498d2340a8327372ddd11f5a5850b4f72bb47f1f9f1d65a326f540.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/aptd/common/logo_beijing_design_week-799a920dd9498d2340a8327372ddd11f5a5850b4f72bb47f1f9f1d65a326f540.png	(from https://d3.do/en/projects/aplacetodeparture)
14:04:02	2777/2777	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/aptd/common/logo_dubai_design_week-9b8a7dadc221122854c23598e9de51196032b496ba969e2ba90293da238abb0c.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/aptd/common/logo_dubai_design_week-9b8a7dadc221122854c23598e9de51196032b496ba969e2ba90293da238abb0c.png	(from https://d3.do/en/projects/aplacetodeparture)
14:04:04	53730/53730	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_01-43e9c95ceb8b41d4fdf16015ef6157368e18fecc604b9fea6edf4011ecece1db.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_01-43e9c95ceb8b41d4fdf16015ef6157368e18fecc604b9fea6edf4011ecece1db.png	(from https://d3.do/en/projects/bloom)
14:04:04	6018/6018	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202017%2021:49:05%20GMT	https://d3.do/video-bloom-mobile/first.jpg	/home/tits/websites/Brazil%20angel%20mobile/d3.do/video-bloom-mobile/first.jpg	(from https://d3.do/en/projects/bloom)
14:04:06	50616/50616	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_02-33afc324bff388f96a26a98eb7bba4f3f94924ee3c8a8c74d501d744a37632b1.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_02-33afc324bff388f96a26a98eb7bba4f3f94924ee3c8a8c74d501d744a37632b1.png	(from https://d3.do/en/projects/bloom)
14:04:07	55482/55482	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_03-4d3d94e2797b34645ef05cbd7bd18738d84639cc11d3fc35c7896dc79da16323.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_03-4d3d94e2797b34645ef05cbd7bd18738d84639cc11d3fc35c7896dc79da16323.png	(from https://d3.do/en/projects/bloom)
14:04:08	35845/35845	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_04-b4085dbed30cf915b19557ed602fdd31e5800a55faba101fe98098226e641717.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_04-b4085dbed30cf915b19557ed602fdd31e5800a55faba101fe98098226e641717.png	(from https://d3.do/en/projects/bloom)
14:04:09	38116/38116	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_05-c082eb4eac84d949e75e1fdbc3a2f3233faeff9ca6adbccc2d024c2c8e5121fb.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_05-c082eb4eac84d949e75e1fdbc3a2f3233faeff9ca6adbccc2d024c2c8e5121fb.png	(from https://d3.do/en/projects/bloom)
14:04:10	21102/21102	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_06-3a39c49cc0c7993ac5ed01c46ec40565ea521081d8cc3e343cf9f52052e11d72.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_06-3a39c49cc0c7993ac5ed01c46ec40565ea521081d8cc3e343cf9f52052e11d72.png	(from https://d3.do/en/projects/bloom)
14:04:11	44370/44370	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_07-90cc6bdc226b5c5f5bb3e801b523b83d704ef527380a15cb991656b88f4379de.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_07-90cc6bdc226b5c5f5bb3e801b523b83d704ef527380a15cb991656b88f4379de.png	(from https://d3.do/en/projects/bloom)
14:04:12	52265/52265	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_08-2ab4edcc7df62ac3a1b9745b111dfde2c303b168c442160ddedfd01bd7ef272e.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_08-2ab4edcc7df62ac3a1b9745b111dfde2c303b168c442160ddedfd01bd7ef272e.png	(from https://d3.do/en/projects/bloom)
14:04:13	44526/44526	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/mobile/bloom_project_09-4e2776fe30278aa0604937f490df09246bff01925ce97f891975bdd0e0ac25d3.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/mobile/bloom_project_09-4e2776fe30278aa0604937f490df09246bff01925ce97f891975bdd0e0ac25d3.png	(from https://d3.do/en/projects/bloom)
14:04:13	2003/2003	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Sep%202017%2021:49:04%20GMT	https://d3.do/assets/bloom/common/logo_rock_in_rio-0afe964591a5aacdb9c092be943fac68934b5c6b762ecaf515157956cfa87f49.png	/home/tits/websites/Brazil%20angel%20mobile/d3.do/assets/bloom/common/logo_rock_in_rio-0afe964591a5aacdb9c092be943fac68934b5c6b762ecaf515157956cfa87f49.png	(from https://d3.do/en/projects/bloom)
14:04:15	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2019%20Dec%202017%2012:04:14%20GMT	https://fonts.googleapis.com/robots.txt		(from https://d3.do/)
14:04:16	1322/1322	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2012:04:15%20GMT	https://fonts.googleapis.com/css?family=Montserrat:400,700|Roboto+Slab:400,300,700	/home/tits/websites/Brazil%20angel%20mobile/fonts.googleapis.com/css0d16.css	(from https://www.zagapp.com.br/users/sign_in)
14:04:17	5734/5734	---MCZ	200	added ('OK')	text/css	date:Fri,%2001%20Dec%202017%2015:08:17%20GMT	https://www.zagapp.com.br/assets/users-ed6b0bd565fbc4dbc2905017f345b2f6f78a746021d7f79985ead7a25d1cc907.css	/home/tits/websites/Brazil%20angel%20mobile/www.zagapp.com.br/assets/users-ed6b0bd565fbc4dbc2905017f345b2f6f78a746021d7f79985ead7a25d1cc907.css	(from https://www.zagapp.com.br/users/sign_in)
14:04:17	515/515	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2022:05:28%20GMT	https://www.zagapp.com.br/assets/logo_simple-4841cb16ae0d5b4e0bf8fd7d2db3dbf9bdc3eb5cabf461365c727cd2cc9b94e1.png	/home/tits/websites/Brazil%20angel%20mobile/www.zagapp.com.br/assets/logo_simple-4841cb16ae0d5b4e0bf8fd7d2db3dbf9bdc3eb5cabf461365c727cd2cc9b94e1.png	(from https://www.zagapp.com.br/users/sign_in)
14:04:19	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2019%20Dec%202017%2012:04:18%20GMT	http://bat.bing.com/robots.txt		(from https://www.kcollector.com.br/)
14:04:22	24231/24231	---M-Z	200	added ('OK')	text/css	etag:%225ea7-54bba90afe4c0-gzip%22	https://www.kcollector.com.br/wp-content/themes/arlo/assets/css/blog.min.css?ver=4.9.1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/themes/arlo/assets/css/blog.min5859.css	(from https://www.kcollector.com.br/blog/)
14:04:23	11232/11232	---M-Z	200	added ('OK')	text/css	etag:%222be0-55e1ade250d28-gzip%22	https://www.kcollector.com.br/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/mediaelement/mediaelementplayer-legacy.min45a0.css	(from https://www.kcollector.com.br/blog/)
14:04:23	96092/96092	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2022:05:28%20GMT	https://www.zagapp.com.br/assets/iphone_three_app-21ffed5331b61886f9e72858a6e3c5cf1bc78f1b23ac5a7358304f4231ade767.png	/home/tits/websites/Brazil%20angel%20mobile/www.zagapp.com.br/assets/iphone_three_app-21ffed5331b61886f9e72858a6e3c5cf1bc78f1b23ac5a7358304f4231ade767.png	(from https://www.zagapp.com.br/users/account/company)
14:04:28	4068/4068	---M-Z	200	added ('OK')	text/css	etag:%22fe4-55e1ade251cc8-gzip%22	https://www.kcollector.com.br/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=4.9.1	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-includes/js/mediaelement/wp-mediaelement.min5859.css	(from https://www.kcollector.com.br/blog/)
14:04:31	2257/2257	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Dec%202017%2012:04:29%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fblog%2F	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embed73e8.json	(from https://www.kcollector.com.br/blog/)
14:04:33	39396/39396	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2012:04:30%20GMT	https://www.kcollector.com.br/?p=2490	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/index77ce.html	(from https://www.kcollector.com.br/blog/)
14:04:37	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Dec%202017%2012:04:31%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fblog%2F&format=xml	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embeddbfd	(from https://www.kcollector.com.br/blog/)
14:04:39	23604/23604	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2012:04:38%20GMT	https://www.kcollector.com.br/blog/amp/	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/blog/amp/index.html	(from https://www.kcollector.com.br/blog/)
14:04:45	46471/46471	---M--	200	added ('OK')	image/png	etag:%22b587-55f0b171ebb44%22	https://www.kcollector.com.br/wp-content/uploads/2017/11/conecta.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/11/conecta.png	(from https://www.kcollector.com.br/blog/)
14:04:57	1655884/1655884	---M--	200	added ('OK')	image/png	etag:%2219444c-55f2109d2a93a%22	https://www.kcollector.com.br/wp-content/uploads/2017/11/leitura.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/11/leitura.png	(from https://www.kcollector.com.br/blog/)
14:05:17	1320011/1320011	---M--	200	added ('OK')	image/png	etag:%2214244b-55d79164b1a80%22	https://www.kcollector.com.br/wp-content/uploads/2017/11/15-Startups-selecionadas-para-a-3-fase-da-1-jornada.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/11/15-Startups-selecionadas-para-a-3-fase-da-1-jornada.png	(from https://www.kcollector.com.br/blog/)
14:05:24	2576224/2576224	---M--	200	added ('OK')	image/jpeg	etag:%22274f60-5605f75ef371a%22	https://www.kcollector.com.br/wp-content/uploads/2017/12/20171213_183321.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/12/20171213_183321.jpg	(from https://www.kcollector.com.br/blog/)
14:05:29	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=302574783439413&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[content_name]=Blog&cd[post_id]=2490&cd[domain]=www.kcollector.com.br	/home/tits/websites/Brazil%20angel%20mobile/www.facebook.com/treed0.gif	(from https://www.kcollector.com.br/blog/)
14:05:30	42/42	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Jan%202006%2012:59:00%20GMT	http://marketing.kcollector.com.br/mtracking.gif?d=YTo0OntzOjg6Imxhbmd1YWdlIjtzOjU6InB0X0JSIjtzOjg6InBhZ2VfdXJsIjtzOjQ4OiJodHRwczovL3d3dy5rY29sbGVjdG9yLmNvbS5ici9ibG9nP3BhZ2VuYW1lPWJsb2ciO3M6MTA6InBhZ2VfdGl0bGUiO3M6MzA6IkRpY2FzIHBhcmEgY29udHJvbGUgZGUgZXN0b3F1ZSI7czo4OiJyZWZlcnJlciI7czoyOToiaHR0cDovL3d3dy5rY29sbGVjdG9yLmNvbS5ici8iO30%3D	/home/tits/websites/Brazil%20angel%20mobile/marketing.kcollector.com.br/mtracking2d0f.gif	(from https://www.kcollector.com.br/blog/)
14:05:32	2342/2342	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Dec%202017%2012:05:31%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fduvidas-frequentes%2F	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embed8fae.json	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:33	2439/2439	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Dec%202017%2012:05:33%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fduvidas-frequentes%2F&format=xml	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embedf6f2	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:35	39418/39418	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2012:05:31%20GMT	https://www.kcollector.com.br/?p=2637	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/indexfb9a.html	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:35	44314/44314	---M--	200	added ('OK')	image/jpeg	etag:%22ad1a-5508974085cc0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/title-image-pricing.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/title-image-pricing.jpg	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:35	22010/22010	---M--	200	added ('OK')	image/jpeg	etag:%2255fa-54cf7c9461640%22	https://www.kcollector.com.br/wp-content/uploads/2017/01/2.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/01/2.jpg	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:36	23452/23452	---M--	200	added ('OK')	image/jpeg	etag:%225b9c-54cf7c9649ac0%22	https://www.kcollector.com.br/wp-content/uploads/2017/01/1.jpg	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/01/1.jpg	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:37	17201/17201	---M--	200	added ('OK')	image/png	etag:%224331-5559c926672c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Menu-Confronto-136x300.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Menu-Confronto-136x300.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:38	47821/47821	---M--	200	added ('OK')	image/png	etag:%22bacd-5559ce099fac0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Grid-1024x209.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Grid-1024x209.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:39	13765/13765	---M--	200	added ('OK')	image/png	etag:%2235c5-5559cf0564cc0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/inserir-arquivo-300x125.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/inserir-arquivo-300x125.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:41	67656/67656	---M--	200	added ('OK')	image/png	etag:%2210848-5559d09e85200%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Carregando-1024x374.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Carregando-1024x374.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:42	14513/14513	---M--	200	added ('OK')	image/png	etag:%2238b1-5559d0eea0f00%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Sucesso-1024x56.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Sucesso-1024x56.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:43	4818/4818	---M--	200	added ('OK')	image/png	etag:%2212d2-5559d51f83240%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Chave-da-nota-300x67.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Chave-da-nota-300x67.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:44	15407/15407	---M--	200	added ('OK')	image/png	etag:%223c2f-5559da2f8e400%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Menu-novo-1-169x300.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Menu-novo-1-169x300.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:45	4065/4065	---M--	200	added ('OK')	image/png	etag:%22fe1-5559dab41dcc0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/inserir-chave-nota-150x150.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/inserir-chave-nota-150x150.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:47	43788/43788	---M--	200	added ('OK')	image/png	etag:%22ab0c-5559ec2444100%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Xml-com-coleta-1024x204.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Xml-com-coleta-1024x204.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:48	25251/25251	---M--	200	added ('OK')	image/png	etag:%2262a3-5559fd92820c0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/coletas-grade-1024x231.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/coletas-grade-1024x231.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:49	54509/54509	---M--	200	added ('OK')	image/png	etag:%22d4ed-5559ff1b6bfc0%22	https://www.kcollector.com.br/wp-content/uploads/2016/05/Resultado-Confronto-1024x219.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2016/05/Resultado-Confronto-1024x219.png	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:50	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=302574783439413&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[content_name]=D%C3%BAvidas+Frequentes&cd[post_id]=2637&cd[domain]=www.kcollector.com.br	/home/tits/websites/Brazil%20angel%20mobile/www.facebook.com/trcaa4.gif	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:52	42/42	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Jan%202006%2012:59:00%20GMT	http://marketing.kcollector.com.br/mtracking.gif?d=YTo0OntzOjg6Imxhbmd1YWdlIjtzOjU6InB0X0JSIjtzOjg6InBhZ2VfdXJsIjtzOjc2OiJodHRwczovL3d3dy5rY29sbGVjdG9yLmNvbS5ici9kdXZpZGFzLWZyZXF1ZW50ZXM%2FcGFnZW5hbWU9ZHV2aWRhcy1mcmVxdWVudGVzIjtzOjEwOiJwYWdlX3RpdGxlIjtzOjMwOiJEw7p2aWRhcyBmcmVxdWVudGVzIEtDb2xsZWN0b3IiO3M6ODoicmVmZXJyZXIiO3M6Mjk6Imh0dHA6Ly93d3cua2NvbGxlY3Rvci5jb20uYnIvIjt9	/home/tits/websites/Brazil%20angel%20mobile/marketing.kcollector.com.br/mtrackingae3b.gif	(from https://www.kcollector.com.br/duvidas-frequentes/)
14:05:53	2388/2388	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Dec%202017%2012:05:52%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fcontato%2Fpeca-o-seu-orcamento%2F	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embed6550.json	(from https://www.kcollector.com.br/contato/peca-o-seu-orcamento/)
14:05:54	2483/2483	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Dec%202017%2012:05:54%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fcontato%2Fpeca-o-seu-orcamento%2F&format=xml	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embed7783	(from https://www.kcollector.com.br/contato/peca-o-seu-orcamento/)
14:05:55	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=302574783439413&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[content_name]=Pe%C3%A7a+o+seu+or%C3%A7amento.&cd[post_id]=5911&cd[domain]=www.kcollector.com.br	/home/tits/websites/Brazil%20angel%20mobile/www.facebook.com/tra9ec.gif	(from https://www.kcollector.com.br/contato/peca-o-seu-orcamento/)
14:05:57	24102/24102	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2012:05:56%20GMT	https://www.kcollector.com.br/contato/peca-o-seu-orcamento/amp/	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/contato/peca-o-seu-orcamento/amp/index.html	(from https://www.kcollector.com.br/contato/peca-o-seu-orcamento/)
14:05:57	42/42	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Jan%202006%2012:59:00%20GMT	http://marketing.kcollector.com.br/mtracking.gif?d=YTo0OntzOjg6Imxhbmd1YWdlIjtzOjU6InB0X0JSIjtzOjg6InBhZ2VfdXJsIjtzOjk4OiJodHRwczovL3d3dy5rY29sbGVjdG9yLmNvbS5ici9jb250YXRvL3BlY2Etby1zZXUtb3JjYW1lbnRvP3BhZ2VuYW1lPWNvbnRhdG8lMkZwZWNhLW8tc2V1LW9yY2FtZW50byI7czoxMDoicGFnZV90aXRsZSI7czo1MzoiUGXDp2EgbyBzZXUgb3LDp2FtZW50by4gfCBDb2xldG9yIGRlIGRhZG9zIEtjb2xsZWN0b3IiO3M6ODoicmVmZXJyZXIiO3M6Mjk6Imh0dHA6Ly93d3cua2NvbGxlY3Rvci5jb20uYnIvIjt9	/home/tits/websites/Brazil%20angel%20mobile/marketing.kcollector.com.br/mtrackingbc09.gif	(from https://www.kcollector.com.br/contato/peca-o-seu-orcamento/)
14:05:57	39428/39428	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2012:05:54%20GMT	https://www.kcollector.com.br/?p=5911	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/indexc52f.html	(from https://www.kcollector.com.br/contato/peca-o-seu-orcamento/)
14:05:58	2357/2357	---MC-	200	added ('OK')	application/json	date:Tue,%2019%20Dec%202017%2012:05:57%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fleitores-usb-e-bluetooth%2F	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embed4b7a.json	(from https://www.kcollector.com.br/leitores-usb-e-bluetooth/)
14:05:58	2454/2454	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Dec%202017%2012:05:58%20GMT	https://www.kcollector.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.kcollector.com.br%2Fleitores-usb-e-bluetooth%2F&format=xml	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-json/oembed/1.0/embed8134	(from https://www.kcollector.com.br/leitores-usb-e-bluetooth/)
14:06:01	39426/39426	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Dec%202017%2012:05:58%20GMT	https://www.kcollector.com.br/?p=5294	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/indexe686.html	(from https://www.kcollector.com.br/leitores-usb-e-bluetooth/)
14:06:01	24608/24608	---M-Z	200	added ('OK')	text/html	date:Tue,%2019%20Dec%202017%2012:06:00%20GMT	https://www.kcollector.com.br/leitores-usb-e-bluetooth/amp/	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/leitores-usb-e-bluetooth/amp/index.html	(from https://www.kcollector.com.br/leitores-usb-e-bluetooth/)
14:06:05	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=302574783439413&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[content_name]=Leitores+USB+e+Bluetooth&cd[post_id]=5294&cd[domain]=www.kcollector.com.br	/home/tits/websites/Brazil%20angel%20mobile/www.facebook.com/trc352.gif	(from https://www.kcollector.com.br/leitores-usb-e-bluetooth/)
14:06:06	430949/430949	---M--	200	added ('OK')	image/png	etag:%2269365-54ec4edc1a240%22	https://www.kcollector.com.br/wp-content/uploads/2017/05/OPTICON_PX-100_G-1024x1024.png	/home/tits/websites/Brazil%20angel%20mobile/www.kcollector.com.br/wp-content/uploads/2017/05/OPTICON_PX-100_G-1024x1024.png	(from https://www.kcollector.com.br/leitores-usb-e-bluetooth/)
